date,price,market_cap,ath_value,ath_date,symbol,name,token
2020-01-01,129.18638529253852,14097451631.783957,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-02,130.4846850311141,14230588104.281237,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-03,127.04525801179804,13859793329.814829,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-04,133.70264861844188,14613194775.854176,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-05,134.1368826978575,14636213160.069317,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-06,135.00571364233377,14738834254.266088,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-07,143.80639795566535,15692578635.119991,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-08,143.019432264986,15656491188.064734,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-09,140.27393527388705,15364547561.67077,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-10,137.86055928182662,14998595868.023438,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-11,144.6047743464792,15647071448.436348,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-12,142.18233327497873,15564837467.520994,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-13,145.42287633530452,15859031094.44091,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-14,143.58796905036286,15715287657.358463,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-15,165.99143854583525,18075462340.568443,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-16,166.2530969048888,18104742352.01537,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-17,163.80590111423027,17869543294.566414,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-18,171.15621787671842,18727969032.79025,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-19,174.23837318258896,19138755594.52358,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-20,166.6271059505621,18220366702.24461,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-21,166.93852805776982,18243871990.6739,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-22,169.27993585839258,18460475135.804623,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-23,167.8265296405669,18358377435.95901,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-24,162.51937110634034,17722969842.693172,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-25,162.40947975163584,17777723072.283943,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-26,160.6736108617405,17587666193.195988,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-27,167.6474095857562,18279197138.315884,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-28,169.7364357354222,18576520021.386745,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-29,175.19000305345378,19212409346.36024,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-30,173.70688823620796,19140249467.28951,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-01-31,184.72621843141044,20090242968.224342,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-01,179.22910385240368,19751392940.99724,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-02,183.33693755210257,20079997942.89275,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-03,188.55064179431116,20619310835.276108,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-04,189.86176346298168,20791014743.30193,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-05,188.8422073694828,20665245888.10715,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-06,203.8593183747095,22414850796.683693,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-07,212.73341421352785,23314707733.86607,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-08,223.27631974792,24407934017.312397,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-09,223.30077697426225,24478412143.01876,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-10,228.29226083217347,25011126326.73704,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-11,224.14699652028605,24577280465.17777,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-12,236.78534852972567,25966283262.662064,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-13,264.03276824299627,29001954205.996136,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-14,267.6704445042514,29312880235.867893,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-15,284.2318914741183,31059453816.69378,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-16,263.8999463915962,28909877146.05339,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-17,262.1562443168135,28746450516.039288,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-18,267.9356656159883,29075052114.63163,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-19,281.9457403055278,31034929114.66128,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-20,259.1838037480287,28662558273.135616,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-21,257.9883953048601,28258309183.25315,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-22,265.1644591338591,29114570356.366127,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-23,260.99654013152536,28657670954.134422,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-24,274.6312157785517,30135977087.94057,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-25,265.2421912203732,28974292556.854683,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-26,248.31738139395105,27274600634.783813,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-27,224.8105082974468,24823014146.598347,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-28,225.42971511683757,24879553838.25944,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-02-29,227.70528448376496,25137364865.97101,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-01,218.34835692985288,24105658618.96741,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-02,218.93979697447656,24049874527.90718,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-03,231.67944604592213,25392608994.495888,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-04,223.96011601810255,24709361638.74632,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-05,224.134877371802,24635535324.34428,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-06,228.0809351016884,25072941968.371387,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-07,244.23846951978683,26861442576.626507,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-08,237.38079020191347,26199142579.509502,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-09,198.81964228768575,22145350491.45419,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-10,200.84687148188743,22001125399.41239,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-11,200.7490385485177,22178131746.591427,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-12,194.2179412402521,21375073649.951973,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-13,110.5978978308351,11956631650.303354,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-14,132.57285770180832,14567054564.19822,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-15,123.030844108903,13505998666.239887,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-16,124.60342553062202,13756072458.523424,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-17,110.9915984533406,12178760413.015514,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-18,117.21704138518466,12991193734.51619,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-19,117.7004246469663,12900856057.87349,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-20,136.81187578973578,15068113354.89011,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-21,131.96469397290025,14451395504.502293,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-22,131.94321845316688,14575207631.098148,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-23,122.5205987665882,13499834314.773165,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-24,135.58865798037067,14944699607.313162,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-25,138.77657127268222,15385255695.77982,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-26,136.23392142176775,15020580578.564753,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-27,138.76693759902926,15277363230.972204,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-28,130.2865618875773,14958737456.74538,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-29,131.42405214081143,14468066254.835968,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-30,125.31887451568916,13819843925.360764,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-03-31,132.36373895414985,14615131244.892357,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-04-01,133.2364468438201,14699970260.177477,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-04-02,136.21638557312852,14896572551.520117,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-04-03,141.4537053523866,15522802609.007648,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-04-04,141.26154326644877,15597757554.270603,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-04-05,144.200802681986,15898519073.8945,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-04-06,142.8508834648482,15770466064.128723,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2020-04-07,169.85504979336824,18679968361.111397,4815.004634322234,2021-11-09,eth,Ethereum,ETH
