date,price,market_cap,ath_value,ath_date,symbol,name
2023-01-01,1.00061528234937,44528657221.25403,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-02,1.0005309483508915,44601803873.66535,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-03,1.0002837008055436,44694019195.94614,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-04,1.000749191219581,44202124101.04543,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-05,1.000270090757346,44135425876.20872,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-06,1.0002707791026113,43763429710.4896,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-07,1.000506163258043,43712866667.88639,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-08,1.0007151251274384,43815414263.92143,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-09,1.0009389207432295,43973957034.79293,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-10,1.0012112223308427,44012648245.02809,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-11,1.0001850503124965,43685112246.50622,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-12,1.0008516693207954,43929682405.56178,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-13,0.9999114070198296,43933186019.80946,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-14,0.9992147243519256,43462592152.31972,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-15,1.0010457305240872,43678264953.162285,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-16,0.999145602884802,43833013504.28466,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-17,1.00023113695057,43830805552.6618,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-18,0.9998020899601814,43541671600.10549,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-19,0.9997488254886148,43107768362.55009,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-20,1.0003649853681362,43107246611.013084,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-21,1.0010170378760528,43209684232.93656,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-22,0.9995048578682348,43327364623.63976,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-23,1.0012761981496412,43513037553.59286,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-24,1.0017153359968851,43430853637.82664,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-25,1.0011286998402358,43719411091.15443,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-26,1.000978000050872,43545593015.82271,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-27,1.0008602220438436,43326277770.16066,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-28,1.0010110893412336,43080116274.41445,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-29,1.000235604256232,43167479981.93234,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-30,1.0006363950556372,43113082734.74294,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-01-31,1.0021943447457928,42731330918.92384,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-01,1.0005681195209617,42443689338.95115,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-02,1.0010127548015582,42339805493.066895,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-03,1.0022542833732104,42540250173.261154,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-04,1.000255085712204,41979649585.07855,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-05,1.0021961499335468,42029296086.85138,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-06,0.9998437595849208,42057121144.45521,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-07,1.0007754408876957,41800705575.0068,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-08,1.0009339593831923,41821971552.94293,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-09,1.0003322039106697,41489736570.11558,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-10,1.0003496456467542,41454455609.653206,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-11,1.000247612758575,41396045451.60778,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-12,1.0011877178753306,41347003133.53041,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-13,1.0007959726812798,41249501484.64483,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-14,0.9996773092969092,40964205745.2335,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-15,0.999558388941722,41098392955.17223,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-16,0.9999761545562385,41418075054.732704,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-17,1.0061743175061753,41759492748.79478,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-18,1.0016684846631323,41850455705.75069,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-19,1.0004854353769064,41847466367.11916,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-20,0.9988519466898076,41915446075.34752,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-21,0.9991231491752434,41929600474.20257,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-22,1.0008207722819626,42150096803.11692,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-23,0.9999898284566754,42107605596.74351,1.0109887312805184,2021-05-17,usdc,USD Coin
2023-02-24,1.0007535361918558,42172684956.12151,1.0109887312805184,2021-05-17,usdc,USD Coin
