date,price,market_cap,ath_value,ath_date,symbol,name
2021-01-01,1.0000520646337905,20934027063.04073,1.0122904462995,2020-03-14,usdt,Tether
2021-01-02,1.001992607019633,21123644615.38574,1.0122904462995,2020-03-14,usdt,Tether
2021-01-03,1.0031205093162412,21202977966.966965,1.0122904462995,2020-03-14,usdt,Tether
2021-01-04,1.0007211864651786,21350523809.280685,1.0122904462995,2020-03-14,usdt,Tether
2021-01-05,0.9997061275089264,21808226475.32642,1.0122904462995,2020-03-14,usdt,Tether
2021-01-06,1.002747178640493,21938753509.12453,1.0122904462995,2020-03-14,usdt,Tether
2021-01-07,1.007831528615089,22300090404.1088,1.0122904462995,2020-03-14,usdt,Tether
2021-01-08,1.0011229764103136,22825440973.45904,1.0122904462995,2020-03-14,usdt,Tether
2021-01-09,1.0025753237228696,23523147664.187305,1.0122904462995,2020-03-14,usdt,Tether
2021-01-10,1.0052281707835635,23789558136.59055,1.0122904462995,2020-03-14,usdt,Tether
2021-01-11,1.002045316205101,24279872324.78446,1.0122904462995,2020-03-14,usdt,Tether
2021-01-12,1.0085184528161932,24476886629.5841,1.0122904462995,2020-03-14,usdt,Tether
2021-01-13,1.002325277523874,24294673600.94405,1.0122904462995,2020-03-14,usdt,Tether
2021-01-14,1.0036185497396932,24337321169.826145,1.0122904462995,2020-03-14,usdt,Tether
2021-01-15,0.9978763563497436,24213693580.926777,1.0122904462995,2020-03-14,usdt,Tether
2021-01-16,1.0005219609799012,24266793529.261494,1.0122904462995,2020-03-14,usdt,Tether
2021-01-17,1.0021410577808154,24315907744.20519,1.0122904462995,2020-03-14,usdt,Tether
2021-01-18,0.9981823506819848,24325253500.34864,1.0122904462995,2020-03-14,usdt,Tether
2021-01-19,1.000149868569436,24361784336.09795,1.0122904462995,2020-03-14,usdt,Tether
2021-01-20,0.9974581028851844,24298711592.612995,1.0122904462995,2020-03-14,usdt,Tether
2021-01-21,0.997756308493604,24773996062.93597,1.0122904462995,2020-03-14,usdt,Tether
2021-01-22,1.006988053765055,25008394352.59355,1.0122904462995,2020-03-14,usdt,Tether
2021-01-23,1.0004118150368448,24801327622.79229,1.0122904462995,2020-03-14,usdt,Tether
2021-01-24,0.9985816708045648,24747246253.755672,1.0122904462995,2020-03-14,usdt,Tether
2021-01-25,0.9995861458889472,24813122584.88907,1.0122904462995,2020-03-14,usdt,Tether
2021-01-26,1.000845728217716,24943473422.73445,1.0122904462995,2020-03-14,usdt,Tether
2021-01-27,1.0032012535425443,25059561869.015556,1.0122904462995,2020-03-14,usdt,Tether
2021-01-28,1.0020747524199969,25255177033.61132,1.0122904462995,2020-03-14,usdt,Tether
2021-01-29,0.9988605467210792,25378936181.75741,1.0122904462995,2020-03-14,usdt,Tether
2021-01-30,0.9950403069828192,25228959196.063007,1.0122904462995,2020-03-14,usdt,Tether
2021-01-31,0.996505221791999,26260606337.887398,1.0122904462995,2020-03-14,usdt,Tether
2021-02-01,1.0008892766480473,26460152363.20715,1.0122904462995,2020-03-14,usdt,Tether
2021-02-02,0.997456462958835,26539965348.818275,1.0122904462995,2020-03-14,usdt,Tether
2021-02-03,1.00092924375145,26737565393.60749,1.0122904462995,2020-03-14,usdt,Tether
2021-02-04,0.9999192785170844,27040294469.11286,1.0122904462995,2020-03-14,usdt,Tether
2021-02-05,1.0013961086459804,27464486048.164516,1.0122904462995,2020-03-14,usdt,Tether
2021-02-06,1.0020402100499148,27816326085.94585,1.0122904462995,2020-03-14,usdt,Tether
2021-02-07,0.9993774420967774,28318232688.704037,1.0122904462995,2020-03-14,usdt,Tether
2021-02-08,0.9987334794002474,28564384006.70739,1.0122904462995,2020-03-14,usdt,Tether
2021-02-09,1.0029681186643629,28863249466.01401,1.0122904462995,2020-03-14,usdt,Tether
2021-02-10,0.9955613086131868,29758402439.41391,1.0122904462995,2020-03-14,usdt,Tether
2021-02-11,0.9980188425315342,30256118930.225216,1.0122904462995,2020-03-14,usdt,Tether
2021-02-12,0.9976065477985808,30750705243.030983,1.0122904462995,2020-03-14,usdt,Tether
2021-02-13,0.9971660636322056,31064574294.36725,1.0122904462995,2020-03-14,usdt,Tether
2021-02-14,0.9987743893692156,31539493807.170025,1.0122904462995,2020-03-14,usdt,Tether
2021-02-15,0.9963012253049722,31950061617.476997,1.0122904462995,2020-03-14,usdt,Tether
2021-02-16,1.000179350236608,32119872729.8971,1.0122904462995,2020-03-14,usdt,Tether
2021-02-17,1.0010787189520225,32322580880.82172,1.0122904462995,2020-03-14,usdt,Tether
2021-02-18,1.0006737897232774,32391466873.77932,1.0122904462995,2020-03-14,usdt,Tether
2021-02-19,1.0002892383934674,33157947105.034477,1.0122904462995,2020-03-14,usdt,Tether
2021-02-20,1.0063494201161378,33750136267.936317,1.0122904462995,2020-03-14,usdt,Tether
2021-02-21,1.0050564611267063,34371952648.25752,1.0122904462995,2020-03-14,usdt,Tether
2021-02-22,1.0035908181165718,34386570525.72401,1.0122904462995,2020-03-14,usdt,Tether
2021-02-23,1.00526547101203,34756738533.76357,1.0122904462995,2020-03-14,usdt,Tether
2021-02-24,1.003709073360311,34896050919.73742,1.0122904462995,2020-03-14,usdt,Tether
2021-02-25,1.0102885652106228,35055733490.14547,1.0122904462995,2020-03-14,usdt,Tether
2021-02-26,1.0037216583661528,34953515263.391785,1.0122904462995,2020-03-14,usdt,Tether
2021-02-27,1.008045060202137,35297886361.61652,1.0122904462995,2020-03-14,usdt,Tether
2021-02-28,0.9939959643988856,35019017695.772484,1.0122904462995,2020-03-14,usdt,Tether
