date,price,market_cap,ath_value,ath_date,symbol,name,token
2023-01-22,1625.9093109886562,195908718395.08084,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-01-23,1630.8448549407967,196512572594.4076,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-01-24,1632.9617267135266,196541663696.43735,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-01-25,1557.0597608721732,187270576772.9432,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-01-26,1614.6771850629295,194402223992.6201,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-01-27,1602.8469492523193,193276131177.59735,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-01-28,1598.4701935450053,192677648328.43668,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-01-29,1573.0634394330648,189301295262.2017,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-01-30,1646.5159900930198,198339307428.10373,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-01-31,1568.64771349631,188787565951.3305,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-01,1586.5395765836909,191042852121.47128,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-02,1642.857168158598,197724834027.55963,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-03,1648.6796840768716,198613736403.15057,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-04,1665.4278712238624,200784153460.47116,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-05,1667.2716925637008,201099652782.7474,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-06,1631.3725233636533,196817854756.22067,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-07,1617.144163289206,194725338782.41467,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-08,1672.8226777758136,201779050385.86017,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-09,1651.4083786023796,199107556553.15936,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-10,1546.383768658398,186306817307.09564,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-11,1515.5340268615537,182839491763.3784,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-12,1541.9688769412712,185826666441.3843,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-13,1515.3346311806397,182722050130.9965,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-14,1506.916201013505,181589830341.348,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-15,1556.963484345393,187619568130.73468,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-16,1674.858207473528,201595282287.4858,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-17,1646.143501886728,198370400841.4434,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-18,1697.0848665737892,204534589183.7981,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-19,1692.518962831222,203613145994.36063,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-20,1680.3786857000732,202999098993.98264,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-21,1700.1986814992665,204900256888.84143,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-22,1656.582369571119,199387951962.05505,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-23,1643.1733937453491,198153971276.35596,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-24,1651.850006691427,198619189860.05597,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-25,1608.1034936538365,193773223390.3348,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-02-26,1593.9519737908456,192056375721.21072,4815.004634322234,2021-11-09,eth,Ethereum,ETH
