date,price,market_cap,ath_value,ath_date,symbol,name
2023-01-01,9.961462943297745,3663707629.8526206,259.23955828664066,2021-11-07,sol,Solana
2023-01-02,9.973949402565085,3670345897.629763,259.23955828664066,2021-11-07,sol,Solana
2023-01-03,11.266377430112357,4150541190.495974,259.23955828664066,2021-11-07,sol,Solana
2023-01-04,13.35539239265287,4897985570.664733,259.23955828664066,2021-11-07,sol,Solana
2023-01-05,13.456292702243212,4953205509.879085,259.23955828664066,2021-11-07,sol,Solana
2023-01-06,13.4384801751579,4943576397.427822,259.23955828664066,2021-11-07,sol,Solana
2023-01-07,13.52449342211224,4984816083.874325,259.23955828664066,2021-11-07,sol,Solana
2023-01-08,13.088904148424348,4837378850.913317,259.23955828664066,2021-11-07,sol,Solana
2023-01-09,14.366071146091024,5151917607.84378,259.23955828664066,2021-11-07,sol,Solana
2023-01-10,16.302299779948743,6031956017.044448,259.23955828664066,2021-11-07,sol,Solana
2023-01-11,16.203193608411635,6001548952.666129,259.23955828664066,2021-11-07,sol,Solana
2023-01-12,16.463404027248835,6106281178.181655,259.23955828664066,2021-11-07,sol,Solana
2023-01-13,16.615747688335087,6160624328.048672,259.23955828664066,2021-11-07,sol,Solana
2023-01-14,18.279734593696567,6767551967.350333,259.23955828664066,2021-11-07,sol,Solana
2023-01-15,24.302862020252288,9066218089.522646,259.23955828664066,2021-11-07,sol,Solana
2023-01-16,22.837523286781188,8465167529.981883,259.23955828664066,2021-11-07,sol,Solana
2023-01-17,23.58595194500377,8762954564.82465,259.23955828664066,2021-11-07,sol,Solana
2023-01-18,22.88158744195828,8525510205.462621,259.23955828664066,2021-11-07,sol,Solana
2023-01-19,20.85763434507722,7710048711.615839,259.23955828664066,2021-11-07,sol,Solana
2023-01-20,21.41456003084829,7934995923.191625,259.23955828664066,2021-11-07,sol,Solana
2023-01-21,25.575834872318875,9489394201.957804,259.23955828664066,2021-11-07,sol,Solana
2023-01-22,24.66528659481628,9143727538.633389,259.23955828664066,2021-11-07,sol,Solana
2023-01-23,24.271834895555187,9004757973.453108,259.23955828664066,2021-11-07,sol,Solana
2023-01-24,24.42662802224712,9057978593.358006,259.23955828664066,2021-11-07,sol,Solana
2023-01-25,22.78934007599917,8470454667.826591,259.23955828664066,2021-11-07,sol,Solana
2023-01-26,24.66040314512689,9151912233.305304,259.23955828664066,2021-11-07,sol,Solana
2023-01-27,24.36322901881959,9052529628.29716,259.23955828664066,2021-11-07,sol,Solana
2023-01-28,24.413747574727985,9066608034.902922,259.23955828664066,2021-11-07,sol,Solana
2023-01-29,23.986175814200923,8888774937.513983,259.23955828664066,2021-11-07,sol,Solana
2023-01-30,26.177676356517782,9723380871.434278,259.23955828664066,2021-11-07,sol,Solana
2023-01-31,23.963335339722715,8894199458.02625,259.23955828664066,2021-11-07,sol,Solana
2023-02-01,23.961391317370342,8896873315.819334,259.23955828664066,2021-11-07,sol,Solana
2023-02-02,24.983305840269857,9295594682.001568,259.23955828664066,2021-11-07,sol,Solana
2023-02-03,24.31948995599126,9062290851.69266,259.23955828664066,2021-11-07,sol,Solana
2023-02-04,24.68649699930336,9209669774.762846,259.23955828664066,2021-11-07,sol,Solana
2023-02-05,24.352020663436917,9084646376.720589,259.23955828664066,2021-11-07,sol,Solana
2023-02-06,23.513631913468004,8775453234.400503,259.23955828664066,2021-11-07,sol,Solana
2023-02-07,22.716952472159907,8463616399.329708,259.23955828664066,2021-11-07,sol,Solana
2023-02-08,23.90420986102095,8928209652.21195,259.23955828664066,2021-11-07,sol,Solana
2023-02-09,23.20655514024452,8681217220.957706,259.23955828664066,2021-11-07,sol,Solana
2023-02-10,20.437682981228345,7674814944.971446,259.23955828664066,2021-11-07,sol,Solana
2023-02-11,20.12384392696828,7582538971.715706,259.23955828664066,2021-11-07,sol,Solana
2023-02-12,20.84493733301781,7825374946.872857,259.23955828664066,2021-11-07,sol,Solana
2023-02-13,21.44076791086341,8057257217.572684,259.23955828664066,2021-11-07,sol,Solana
2023-02-14,20.784744709901556,7804126001.846962,259.23955828664066,2021-11-07,sol,Solana
2023-02-15,21.84521831785152,8222948441.256965,259.23955828664066,2021-11-07,sol,Solana
2023-02-16,23.889195936602945,8975776575.30878,259.23955828664066,2021-11-07,sol,Solana
2023-02-17,22.34460084623935,8400837292.390615,259.23955828664066,2021-11-07,sol,Solana
2023-02-18,23.193970760954844,8757810457.777061,259.23955828664066,2021-11-07,sol,Solana
2023-02-19,23.45134176118436,8864240990.711231,259.23955828664066,2021-11-07,sol,Solana
2023-02-20,24.810534025961243,9416249238.487823,259.23955828664066,2021-11-07,sol,Solana
2023-02-21,26.03500765229307,9849428455.392427,259.23955828664066,2021-11-07,sol,Solana
2023-02-22,24.92100975933338,9410006572.060623,259.23955828664066,2021-11-07,sol,Solana
2023-02-23,24.17008033584799,9148040150.61283,259.23955828664066,2021-11-07,sol,Solana
2023-02-24,23.92438702728231,9024298203.902431,259.23955828664066,2021-11-07,sol,Solana
2023-02-25,23.05835270436486,8723841537.761139,259.23955828664066,2021-11-07,sol,Solana
2023-02-26,22.41035440900556,8461125692.332631,259.23955828664066,2021-11-07,sol,Solana
2023-02-27,23.2309130687567,8789815699.846401,259.23955828664066,2021-11-07,sol,Solana
2023-02-28,22.693578143913324,8589782940.913688,259.23955828664066,2021-11-07,sol,Solana
2023-03-01,21.915750684020768,8278729498.564519,259.23955828664066,2021-11-07,sol,Solana
2023-03-02,22.505797650327757,8530663779.645123,259.23955828664066,2021-11-07,sol,Solana
2023-03-03,21.97401655702821,8328272221.796302,259.23955828664066,2021-11-07,sol,Solana
2023-03-04,21.406769225209032,8106249844.5340605,259.23955828664066,2021-11-07,sol,Solana
2023-03-05,20.9555346664232,7946564768.282082,259.23955828664066,2021-11-07,sol,Solana
2023-03-06,21.002570684743905,8013062334.5354595,259.23955828664066,2021-11-07,sol,Solana
2023-03-07,20.630964332653576,7891217439.147805,259.23955828664066,2021-11-07,sol,Solana
2023-03-08,20.272742155068944,7742957402.802464,259.23955828664066,2021-11-07,sol,Solana
2023-03-09,18.427916426509864,7066726944.332695,259.23955828664066,2021-11-07,sol,Solana
