date,price,market_cap,ath_value,ath_date,symbol,name,token
2021-01-25,32273.51735032927,600595408892.1986,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-01-26,32375.320062981456,602517850752.0305,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-01-27,32582.10944502123,606573549809.8268,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-01-28,30445.52586511351,566661443732.4073,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-01-29,33128.34752861149,616625386428.2396,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-01-30,34150.81876737221,635688668063.594,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-01-31,34199.51981036302,636624676861.2642,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-01,33064.78676701507,615013848827.3505,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-02,33405.99035714327,621908231690.1377,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-03,35485.98593382442,660664104637.4851,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-04,37494.71762460426,695794870715.5251,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-05,36816.50808203406,686453802173.3838,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-06,38007.83222908396,706320162928.6615,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-07,39279.41286897885,732453192636.7231,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-08,38833.34026455532,723434796637.7434,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-09,46307.57412159395,862413737410.9171,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-10,46569.56483,867164581003.3563,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-11,44848.69344950499,839561451461.0575,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-12,47815.96175554316,890629045243.5952,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-13,47414.1862550079,880620921496.0787,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-14,46941.29208582354,874425017687.0778,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-15,48607.8745224845,905515462576.995,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-16,47898.487027633135,892345220938.2782,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-17,49238.13690672487,917339726314.6964,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-18,52143.6788446198,971516568847.578,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-19,51733.075539032034,963911356673.4604,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-20,56038.72775892988,1044189900351.5892,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-21,56377.63347790987,1050555931433.1448,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-22,57669.3035269179,1075380337357.9144,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-23,54410.85629451601,1012091985973.4642,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-24,48691.894831704405,904133801444.5278,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-25,49849.37871358314,929081504353.552,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-26,46992.665450048495,875883932252.4404,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-27,46551.48747675472,869070614247.8623,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-02-28,46653.52639939581,869649724200.5775,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-01,44970.163459946736,838307614585.1935,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-02,49787.33995949672,928146793676.4288,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-03,48532.23678981703,905413239164.9064,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-04,50577.45746915202,942969910364.1804,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-05,48727.45120080115,908517236707.5374,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-06,49091.81488232977,911379300053.3456,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-07,49019.36859236582,916504852500.393,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-08,51313.09262027362,955040794770.14,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-09,52328.5359126325,974195000547.444,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-10,54700.27343927744,1018978819157.4176,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-11,56020.4877195857,1044805904677.554,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-12,57788.86810329514,1077836070933.286,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-13,57353.86147197248,1069776383193.8628,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-14,61315.197932766816,1145191373521.5942,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-15,59428.96756602776,1111684638819.0725,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-16,55805.32924923426,1049197142851.5632,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-17,56830.253335076224,1060221966894.7418,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-18,59014.92563205099,1101028543248.462,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-19,57922.40959262911,1081065767945.8684,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-20,58243.27060892363,1086741150606.8164,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-21,58376.15847137206,1090022321077.5006,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-22,57573.539344778685,1074356788297.177,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-23,54370.13755789519,1020641820438.662,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-24,54584.86994699455,1017637245492.0176,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-25,52526.86659704657,982797427007.2563,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-26,51416.90830498005,959155260366.7408,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-27,55033.10048044704,1027209990794.894,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-28,55832.41810961832,1042184275332.6416,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-29,55728.10132780653,1039333584621.1438,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-30,57634.92869447539,1075942162536.995,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-03-31,58668.628336761,1095293012032.8431,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-01,58817.3738884188,1098127310946.8978,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-02,58801.194843878126,1098583823874.2308,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-03,59060.02678333801,1103133931136.5508,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-04,57060.40665471088,1067101827372.9528,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-05,58228.8026234662,1087344280109.6896,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-06,58706.81559311396,1096202611389.954,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-07,58062.17872433649,1084341670320.8142,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-08,56134.41738866435,1050759681844.61,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-09,58065.64402481532,1083362883828.12,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-10,58152.99326214184,1085794662404.731,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-11,59979.39281571831,1116221525334.327,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-12,59988.02095852983,1120606689450.4702,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-13,59911.02059484732,1118532902101.5269,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-14,63576.67604104828,1187737045885.1743,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-15,62807.12323259299,1173412921929.8884,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-16,63179.772446084695,1179561609816.9358,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-17,61497.2995694412,1149602869702.2644,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-18,60273.86667694734,1125592412523.221,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-19,56288.94534001195,1053618163309.5768,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-20,55721.166052695626,1043148020633.034,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-21,56294.728558586925,1055145534127.332,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-22,54190.07026283405,1012699264345.6595,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-23,51965.5664304852,971174701492.849,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-24,51191.1246964079,956744203682.2198,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-25,50133.1073963654,937014999515.3856,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-26,48981.4413932161,915533819859.1392,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-27,53978.80554728962,1008389773189.793,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-28,54991.81484262107,1027617870421.6592,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-29,54810.6138506792,1024625833392.2412,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-04-30,53596.70402266675,1001973605935.3958,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-01,57828.511814425874,1082721727348.0432,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-02,57812.96915967891,1080897634123.2936,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-03,56600.74528738432,1057850321948.5464,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-04,57200.30029871162,1069571255195.5188,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-05,53464.37021950372,999775008412.3738,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-06,57432.100227087576,1070969079353.5304,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-07,56507.7594398696,1056801053574.5112,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-08,57361.56904328887,1072831991777.4056,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-09,58771.88168950936,1099271802311.4956,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-10,58213.92629374439,1088903483393.3052,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-11,55901.66759456145,1045714370754.1616,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-12,56928.97235660158,1064993057463.8884,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-13,50004.76218313686,935512493150.826,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-14,49972.79539837245,934964766185.9642,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-15,49913.26314398822,935962705739.4398,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-16,46780.90230468821,875321252276.1078,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-17,46585.06413538846,871695620615.745,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-18,43780.82559782485,819256623328.7307,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-19,43091.04144756922,800545278567.6873,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-20,37287.39140242737,697785056487.6051,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-21,40437.73009625558,759679496751.2783,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-22,37339.63420134628,698762712553.7339,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-23,37520.31767547438,702143968883.5249,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-24,34977.527801962424,654558962027.5841,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-25,38642.4422973396,723143072419.7241,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-26,38210.80521759389,715248689989.8947,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-27,39406.934244116186,737668726732.3829,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-28,38642.89555434217,723137484747.1467,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-29,35710.220936529884,668521654364.6696,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-30,34775.07941347281,654239808356.6592,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-05-31,35714.75202018067,668664301773.5417,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-01,37340.6792659422,699138611681.2975,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-02,36680.06820180283,688726381047.1788,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-03,37685.71798174826,704531333543.3906,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-04,39151.31618380032,733150718114.4554,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-05,36938.72031139185,691747462828.3618,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-06,35546.98596483364,662913486273.3402,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-07,35834.4744744042,671131079523.7289,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-08,33451.38340714534,626527049947.8439,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-09,33557.15068309184,629018966290.4011,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-10,37553.64375851888,705292677171.4633,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-11,36903.304906778896,691681868464.4717,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-12,37289.43252210222,698528023663.5321,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-13,35666.14977877309,668148892256.3638,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-14,39147.70567879997,733402631079.1185,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-15,40624.51305316154,761104314502.2867,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-16,40378.20254971114,756522207420.3483,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-17,38321.454656574206,718016373177.285,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-18,38193.61914194397,715652442155.1261,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-19,35881.11137137543,673761687974.4922,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-20,35581.64226773201,666901325910.3705,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-21,35787.07740523232,670634370556.6146,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-22,31711.93546772701,598335733135.868,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-23,32507.738707026845,606580031922.7239,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-24,33702.61779371396,631634847766.2311,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-25,34675.44910530336,650340461975.8141,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-26,31943.136467863093,598703019611.4526,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-27,32023.97390177492,600235334320.8247,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-28,34607.293274083386,649262127990.3759,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-29,34556.8421269449,647741224116.9337,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-06-30,35968.993667970346,674231340724.4149,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-01,35171.486304850056,660200427590.4775,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-02,33677.566235922626,629863895571.7473,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-03,33950.786555181,633684390025.5607,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-04,34729.89077801021,650382046624.6503,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-05,35394.213074080915,663571591568.1959,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-06,33928.13421837147,636061920914.8282,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-07,34149.98981477412,640405812761.686,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-08,33932.25463831538,636246944189.2604,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-09,32933.578199292395,617861633771.9894,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-10,33971.29774975796,637000370375.4657,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-11,33704.53847440508,632185737683.1548,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-12,34299.938016517444,643335853171.1349,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-13,33262.6543524462,623350567666.981,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-14,32676.38380096018,613002045101.37,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-15,32878.50187357147,616691143979.958,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-16,31726.038833909817,595342431373.8641,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-17,31399.653128682126,588495008675.5178,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-18,31588.6713510167,592581931071.2119,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-19,31919.393922554555,597872278369.1111,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-20,30928.211908849244,580252472382.7122,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-21,29971.903783612062,561743228116.5483,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-22,32383.78112696872,605357009416.7555,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-23,32409.499767175417,607621607805.3499,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-24,33455.55127272261,627747173675.4332,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-25,34213.59993217662,642012590040.6406,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-26,35456.12466076684,664681184168.7764,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-27,37281.91809217662,701921012034.6644,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-28,39076.59377063225,732311951673.3547,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-29,40031.19824444798,751371299910.5153,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-30,39977.75693922764,750407963580.4731,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-07-31,41936.261478677225,786531956383.648,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-01,41754.16660435275,784039345926.1898,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-02,39914.82975848789,747403845431.8284,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-03,39278.76650810368,737440183775.5553,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-04,38368.35401197897,720835141114.3336,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-05,39751.58457509862,747085951935.0547,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-06,40825.3819404497,768416417393.5968,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-07,42802.13717474142,803853127161.2805,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-08,44647.57760300116,838457486987.6113,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-09,43753.21786264632,821704814136.0109,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-10,46311.00189857689,861862844505.6104,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-11,45639.51401890709,854344953098.7552,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-12,45652.06012506926,857660568377.3856,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-13,44495.20979327958,836054770491.896,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-14,47717.27052766495,895084141168.7996,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-15,47088.85313451467,886593539912.8141,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-16,47025.00323011282,882888202377.7089,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-17,46031.75754362583,866391335029.3693,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-18,44534.45485421991,836777066605.9799,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-19,45015.46554608543,847143004614.999,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-20,46745.03462296988,867650725472.864,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-21,49195.87860189616,923013359587.472,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-22,48933.68915131164,920750216465.3846,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-23,49250.54486971799,925630106451.4792,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-24,49518.57748790696,930729196214.2946,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-25,47940.6079149608,902489541307.5308,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-26,49002.70376627545,921328247353.5627,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-27,47229.070650876114,887832142450.1957,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-28,49083.10330586219,922969799298.94,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-29,48936.53725414221,920017911098.7556,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-30,48907.27073106221,919515378468.8468,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-08-31,47124.25422469402,885729258052.6316,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-01,47335.42029920565,890014982634.8986,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-02,48823.05520964915,918058330851.4828,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-03,49338.78465183332,927323146557.212,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-04,49934.5282762881,937295558515.289,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-05,50013.02994694588,940538655659.8083,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-06,51696.206431317885,971284117138.44,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-07,52739.80016634552,992868819862.2306,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-08,46995.16417095979,881943904968.6511,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-09,46085.02861578186,866885887154.3109,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-10,46518.94118660236,876179332243.7437,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-11,44802.60640249699,842222636395.4677,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-12,45196.488277558245,849828231595.6722,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-13,46195.21830082935,869122611514.091,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-14,45139.83396873267,848992511473.5618,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-15,47135.43199562694,886524004596.6061,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-16,48186.53275704722,906727769791.0696,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-17,47879.47343992101,900990520811.9348,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-18,47228.65821623257,892585184977.8329,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-19,48266.62707279063,907957032341.1344,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-20,47371.03933236471,891560241243.0585,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-21,42932.94659595412,805826302811.3501,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-22,40386.62363528928,760802031650.6051,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-23,43587.22305058473,820460824050.9529,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
2021-09-24,44980.898214810935,846615719473.8734,67617.0155448617,2021-11-09,btc,Bitcoin,BTC
