date,price,market_cap,ath_value,ath_date,symbol,name,token
2022-01-01,3686.4025423019352,439790867552.76666,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-02,3780.315874327848,449804685410.7303,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-03,3835.395991493957,456852400304.9327,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-04,3769.404940114872,448609586227.4765,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-05,3794.908130100449,454574318762.6068,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-06,3556.9062274078738,424088794962.4891,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-07,3416.826008615913,407652437129.1328,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-08,3201.79457434796,381283293110.7904,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-09,3101.04090161414,369734313550.987,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-10,3156.967262159481,375219467789.3698,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-11,3086.7290024387257,367654760059.0176,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-12,3246.413723028553,387505881839.83,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-13,3378.0358951715943,402763358249.81146,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-14,3256.7588661330324,388039946028.0792,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-15,3311.986061274383,394664610644.9952,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-16,3331.246655159985,396899234936.6389,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-17,3356.2954438590405,400232172277.67896,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-18,3216.592980619574,383428420242.12994,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-19,3166.4539115046164,377918294939.4783,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2022-01-20,3097.02146606268,371296193085.122,4815.004634322234,2021-11-09,eth,Ethereum,ETH
