date,price,market_cap,ath_value,ath_date,symbol,name
2023-01-01,0.2463982942185593,8639667066.713358,2.96707544958908,2021-09-04,ada,Cardano
2023-01-02,0.2499377242799236,8760815157.937347,2.96707544958908,2021-09-04,ada,Cardano
2023-01-03,0.2539484633597189,8909442495.772968,2.96707544958908,2021-09-04,ada,Cardano
2023-01-04,0.2531435084634493,8866077129.565514,2.96707544958908,2021-09-04,ada,Cardano
2023-01-05,0.2679479211035936,9386328191.022104,2.96707544958908,2021-09-04,ada,Cardano
2023-01-06,0.269366459596555,9439944979.112,2.96707544958908,2021-09-04,ada,Cardano
2023-01-07,0.2788781186042587,9774060225.656029,2.96707544958908,2021-09-04,ada,Cardano
2023-01-08,0.2774524659918043,9715964551.298452,2.96707544958908,2021-09-04,ada,Cardano
2023-01-09,0.293615204713695,10300606515.15158,2.96707544958908,2021-09-04,ada,Cardano
2023-01-10,0.3171707899055263,11122330043.38504,2.96707544958908,2021-09-04,ada,Cardano
2023-01-11,0.3226584671571472,11292662260.684406,2.96707544958908,2021-09-04,ada,Cardano
2023-01-12,0.3234089195684316,11308683137.517609,2.96707544958908,2021-09-04,ada,Cardano
2023-01-13,0.3300247991715598,11570628015.204136,2.96707544958908,2021-09-04,ada,Cardano
2023-01-14,0.3453714599228635,12093797768.19843,2.96707544958908,2021-09-04,ada,Cardano
2023-01-15,0.3519119190637228,12362646517.736372,2.96707544958908,2021-09-04,ada,Cardano
2023-01-16,0.3504573219603482,12260892656.876629,2.96707544958908,2021-09-04,ada,Cardano
2023-01-17,0.3502826492228772,12264237310.305292,2.96707544958908,2021-09-04,ada,Cardano
2023-01-18,0.3465310982996337,12137020401.334948,2.96707544958908,2021-09-04,ada,Cardano
2023-01-19,0.327855887521303,11479445708.995796,2.96707544958908,2021-09-04,ada,Cardano
2023-01-20,0.3395379607151922,11908339088.063757,2.96707544958908,2021-09-04,ada,Cardano
2023-01-21,0.3636230849781876,12706691031.137093,2.96707544958908,2021-09-04,ada,Cardano
2023-01-22,0.3693368979552422,12927454159.66188,2.96707544958908,2021-09-04,ada,Cardano
2023-01-23,0.3775456958544885,13229237078.193174,2.96707544958908,2021-09-04,ada,Cardano
2023-01-24,0.3764909874045472,13188812335.29959,2.96707544958908,2021-09-04,ada,Cardano
2023-01-25,0.359068699526837,12577247529.525206,2.96707544958908,2021-09-04,ada,Cardano
2023-01-26,0.3742839180589751,13107855671.30252,2.96707544958908,2021-09-04,ada,Cardano
2023-01-27,0.3807430116028526,13350884665.904545,2.96707544958908,2021-09-04,ada,Cardano
2023-01-28,0.3898886047145344,13626543158.560867,2.96707544958908,2021-09-04,ada,Cardano
2023-01-29,0.3826326737967218,13394216456.283022,2.96707544958908,2021-09-04,ada,Cardano
2023-01-30,0.3968034665567562,13886339439.642038,2.96707544958908,2021-09-04,ada,Cardano
2023-01-31,0.373280992905906,13050686924.400314,2.96707544958908,2021-09-04,ada,Cardano
2023-02-01,0.3923269344272565,13739947311.515242,2.96707544958908,2021-09-04,ada,Cardano
2023-02-02,0.3978843660000393,13941650401.95893,2.96707544958908,2021-09-04,ada,Cardano
2023-02-03,0.3994952951343041,14004431006.110125,2.96707544958908,2021-09-04,ada,Cardano
2023-02-04,0.4049394371081902,14195163826.609682,2.96707544958908,2021-09-04,ada,Cardano
2023-02-05,0.400012041130663,14050882551.241644,2.96707544958908,2021-09-04,ada,Cardano
2023-02-06,0.3928544917532688,13784689201.47828,2.96707544958908,2021-09-04,ada,Cardano
2023-02-07,0.3830234267080654,13413615316.698278,2.96707544958908,2021-09-04,ada,Cardano
2023-02-08,0.3995028360891329,13995112011.822542,2.96707544958908,2021-09-04,ada,Cardano
2023-02-09,0.3946134010769468,13838767400.638256,2.96707544958908,2021-09-04,ada,Cardano
2023-02-10,0.3625319604295746,12700635423.238155,2.96707544958908,2021-09-04,ada,Cardano
2023-02-11,0.3590852498770424,12591878338.215193,2.96707544958908,2021-09-04,ada,Cardano
2023-02-12,0.3701208341223441,12978050863.776833,2.96707544958908,2021-09-04,ada,Cardano
2023-02-13,0.3642624596931362,12779268330.277773,2.96707544958908,2021-09-04,ada,Cardano
2023-02-14,0.36015973791651,12621979856.387705,2.96707544958908,2021-09-04,ada,Cardano
2023-02-15,0.3872922178928387,13575572016.582714,2.96707544958908,2021-09-04,ada,Cardano
2023-02-16,0.4130852886604641,14353519091.99043,2.96707544958908,2021-09-04,ada,Cardano
2023-02-17,0.3908153380035289,13639995276.217665,2.96707544958908,2021-09-04,ada,Cardano
2023-02-18,0.4050167658008515,14191016122.507011,2.96707544958908,2021-09-04,ada,Cardano
2023-02-19,0.4069117513719228,14237828858.494202,2.96707544958908,2021-09-04,ada,Cardano
2023-02-20,0.3994330904593501,14043747857.23161,2.96707544958908,2021-09-04,ada,Cardano
2023-02-21,0.4030820111109957,14132819917.786251,2.96707544958908,2021-09-04,ada,Cardano
2023-02-22,0.3924300177697884,13736559470.466208,2.96707544958908,2021-09-04,ada,Cardano
2023-02-23,0.3887994247157063,13650328636.799568,2.96707544958908,2021-09-04,ada,Cardano
2023-02-24,0.3837197111247363,13422878914.71544,2.96707544958908,2021-09-04,ada,Cardano
2023-02-25,0.3659320724562127,12831951055.729671,2.96707544958908,2021-09-04,ada,Cardano
2023-02-26,0.3626513148487202,12705604283.914536,2.96707544958908,2021-09-04,ada,Cardano
2023-02-27,0.3691012414356325,12940252749.38211,2.96707544958908,2021-09-04,ada,Cardano
2023-02-28,0.3654013189181053,12807607550.16821,2.96707544958908,2021-09-04,ada,Cardano
