date,price,market_cap,ath_value,ath_date,symbol,name
2020-01-01,7195.153895430029,130394101535.60994,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-02,7193.7546679601,130422953817.668,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-03,6963.853353983485,126280790200.20206,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-04,7300.34693530511,132766262579.09486,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-05,7351.377053166627,133474716218.18333,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-06,7349.972248050628,133388991086.87987,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-07,7734.675515785289,140557168287.4443,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-08,8147.415237636371,147798610895.50055,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-09,8045.789124592971,146089575425.2795,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-10,7832.795643840387,141913856953.47913,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-11,8180.513169803805,146879934259.3087,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-12,8012.085781814529,145561586658.57422,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-13,8171.401185320944,148204228775.38776,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-14,8110.647964503772,147446058196.45944,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-15,8801.871213137745,159481192213.82108,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-16,8820.85010599613,159960761751.8495,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-17,8720.91950137424,158412991117.64667,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-18,8902.568995225329,161848747742.1508,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-19,8906.902675151074,161823609428.34625,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-20,8690.380569544623,157906057309.30655,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-21,8631.253954333763,156848009983.54858,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-22,8724.818622931474,158564958350.98007,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-23,8665.436914096897,157502652064.02246,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-24,8415.956027335538,152984928858.5764,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-25,8432.096675789418,153294353936.51035,67617.0155448617,2021-11-09,btc,Bitcoin
2020-01-26,8348.665665079325,151794495723.25214,67617.0155448617,2021-11-09,btc,Bitcoin
